city_name,country_code,region,population,upd_date,lat,lon
Takoradi,GH,Africa/Accra,232919,2019-12-06,4.89816,-1.76029
Sekondi-Takoradi,GH,Africa/Accra,138872,2019-12-06,4.9267802,-1.75773
Obuase,GH,Africa/Accra,137856,2019-12-06,6.20228,-1.66796
Medina Estates,GH,Africa/Accra,101207,2019-12-05,5.6658001,-.16306999
Kumasi,GH,Africa/Accra,1468609,2021-08-08,6.6884799,-1.6244299
Cape Coast,GH,Africa/Accra,143015,2019-12-06,5.10535,-1.2466
Atsiaman,GH,Africa/Accra,202932,2019-12-05,5.6977501,-.32824001
Accra,GH,Africa/Accra,1963264,2019-12-05,5.5560198,-.1969
Serekunda,GM,Africa/Banjul,340000,2017-11-20,13.43833,-16.678061
Nzerekore,GN,Africa/Conakry,132728,2013-05-10,7.7562399,-8.8178997
Kindia,GN,Africa/Conakry,117062,2018-11-21,10.05692,-12.86576
Kankan,GN,Africa/Conakry,114009,2012-06-15,10.38542,-9.3056803
Conakry,GN,Africa/Conakry,1767200,2018-05-26,9.5379496,-13.67729
Camayenne,GN,Africa/Conakry,1871242,2012-01-18,9.5349998,-13.68778
Malabo,GQ,Africa/Malabo,155963,2018-01-23,3.75578,8.7816601
Bata,GQ,Africa/Malabo,173046,2019-09-05,1.86391,9.7658195
Piraeus,GR,Europe/Athens,163688,2019-09-05,37.942032,23.646191
Peristeri,GR,Europe/Athens,139981,2019-10-23,38.015388,23.69187
Patra,GR,Europe/Athens,168034,2020-06-10,38.244438,21.73444
Larisa,GR,Europe/Athens,144651,2015-10-22,39.63689,22.41761
Kallithea,GR,Europe/Athens,100641,2019-10-23,37.950001,23.700001
Irakleion,GR,Europe/Athens,137154,2019-09-09,35.327869,25.14341
Athens,GR,Europe/Athens,664046,2019-10-23,37.983761,23.72784
Thessaloniki,GR,Europe/Athens,354290,2020-06-10,40.643608,22.930861
Villa Nueva,GT,America/Guatemala,406830,2020-07-15,14.52512,-90.585442
Villa Canales,GT,America/Guatemala,122194,2020-07-15,14.48285,-90.534248
San Juan Sacatepequez,GT,America/Guatemala,136886,2020-07-15,14.71889,-90.644173
Quetzaltenango,GT,America/Guatemala,132230,2012-12-05,14.83472,-91.518059
Petapa,GT,America/Guatemala,141455,2020-07-15,14.50189,-90.561958
Mixco,GT,America/Guatemala,473080,2020-07-15,14.63077,-90.607109
Escuintla,GT,America/Guatemala,103165,2020-07-12,14.3009,-90.785812
Guatemala City,GT,America/Guatemala,994938,2020-07-15,14.64072,-90.513268
Bissau,GW,Africa/Bissau,388028,2019-09-05,11.86357,-15.59767
Georgetown,GY,America/Guyana,235017,2021-08-01,6.8044801,-58.15527
Tsuen Wan,HK,Asia/Hong_Kong,288728,2019-04-27,22.37137,114.11329
Yuen Long Kau Hui,HK,Asia/Hong_Kong,141900,2013-08-11,22.450001,114.03333
Kowloon,HK,Asia/Hong_Kong,2019533,2013-07-07,22.316669,114.18333
Hong Kong,HK,Asia/Hong_Kong,7012738,2021-07-25,22.27832,114.17469
Tegucigalpa,HN,America/Tegucigalpa,850848,2019-09-05,14.0818,-87.20681
San Pedro Sula,HN,America/Tegucigalpa,489466,2019-09-05,15.50417,-88.025002
La Ceiba,HN,America/Tegucigalpa,130218,2019-02-26,15.75971,-86.782211
El Progreso,HN,America/Tegucigalpa,100810,2012-01-18,15.4,-87.800003
Choloma,HN,America/Tegucigalpa,139100,2007-02-18,15.61444,-87.953018
Zagreb,HR,Europe/Zagreb,698966,2019-09-05,45.814442,15.97798
Split,HR,Europe/Zagreb,176314,2021-02-24,43.508911,16.43915
Rijeka,HR,Europe/Zagreb,141172,2017-05-23,45.326729,14.44241
Port-de-Paix,HT,America/Port-au-Prince,250000,2019-03-25,19.93984,-72.830368
Port-au-Prince,HT,America/Port-au-Prince,1234742,2019-09-05,18.543489,-72.338814
Tigwav,HT,America/Port-au-Prince,117504,2017-04-07,18.43117,-72.865211
Petionville,HT,America/Port-au-Prince,283052,2016-01-30,18.512501,-72.285278
Leogane,HT,America/Port-au-Prince,134190,2020-06-11,18.511101,-72.63343
Jacmel,HT,America/Port-au-Prince,137966,2016-01-30,18.23427,-72.535393
Delmas 73,HT,America/Port-au-Prince,382920,2018-12-05,18.54472,-72.30278
Croix-des-Bouquets,HT,America/Port-au-Prince,229127,2019-07-10,18.576771,-72.22625
Les Cayes,HT,America/Port-au-Prince,125799,2016-01-30,18.19331,-73.74601
Carrefour,HT,America/Port-au-Prince,442156,2018-12-05,18.54114,-72.399223
Okap,HT,America/Port-au-Prince,134815,2016-10-12,19.75938,-72.198151
Szeged,HU,Europe/Budapest,164883,2016-12-08,46.252998,20.148239
Nyiregyhaza,HU,Europe/Budapest,116298,2019-09-05,47.955391,21.716709
Miskolc,HU,Europe/Budapest,172637,2019-11-06,48.103062,20.778061
Debrecen,HU,Europe/Budapest,204124,2021-07-25,47.53167,21.624439
Zuglo,HU,Europe/Budapest,130000,2019-09-23,47.517578,19.10549
Szekesfehervar,HU,Europe/Budapest,101600,2019-09-05,47.189949,18.410339
